galaxy_ID,rho0_b,Rb,SigD,Rd,rho0_h,Rh,incl,phi,x_cen,y_cen,Vsys,chi2
10503-12704,-0.4093847050238194,1.3896117165125694,1143.8337147046184,24.52308543466136,-6.99994754636983,61.34033494076883,0.6502004202916243,2.5774882723086088,47.12068555126503,27.14862565899084,2.8606349098867447,950.051532105342
10837-12704,0.017093388511248142,3.6427120652333076,2999.999920952785,29.999965678881477,-6.99994977408405,1.0318408440815847,0.1000506048620832,2.0139911424695014,50.00004021984653,25.94724410177337,7.22500371499234,451.1138749852769
11025-1902,0.2147699716962972,4.999960336811768,142.6737320972579,29.999951700854744,-1.63153060108215,998.6215411621199,0.10005060494884908,4.00436337300005,10.37671473668176,9.039559510080068,6.5277222824965975,1313.8977869869916
11743-12701,0.9999562929851473,4.999934193547343,2999.9998546083825,5.667775932108288,1.999946662941686,1.9142468483137158,0.10009877873323071,2.2375017825824233,22.833696895603875,65.6400246491817,-90.02822652872638,14672.6396699967
11748-12703,0.8526742279970704,4.999999997443097,2999.999999652205,10.843185794077293,1.7666404107692184,1.613569451983372,0.11271323268186434,4.173275203972593,50.99999999957846,57.00004034696001,34.45098145187394,419.63253784814464
11751-12702,0.9999562929851464,0.014894568389654547,119.46159173997131,26.27477021582728,-2.40129581337255,999.1646395431544,0.5849953829558359,2.639959552701519,55.9666100236563,52.069851276047594,-0.542777002062417,2581.270243583377
11752-12705,0.9999561743284019,0.3235291514505698,700.536353270924,29.999960137506626,-2.345281516401629,999.649494415035,0.14711068395105703,2.857042531717245,63.999959697248116,49.99995967592013,-4.406012267208467,1418.3775207007557
11759-12705,0.9946017083618178,1.2713372216699685,2999.9999999999545,1.8875036103291158,-6.9978485828032815,0.10033410085346324,0.2876376436102043,5.193461380861012,70.05720927759761,29.00004034696001,-99.9999335625205,15435.080576749056
11823-12702,0.9999562929851473,1.8016573970264806,736.0239720672927,29.999965255629302,-2.0596917846079768,999.9999194576845,0.5132171745021658,2.5613637790296413,60.999959653039994,3.000040094499699,99.99993356252048,17078.251276652107
11942-12704,0.9999998978243834,0.43960378260436234,543.9751797239287,29.99996017903532,1.999989065971258,0.13579291606813276,0.4781059752116479,4.349321013889961,47.39179752805453,29.000040346959413,56.64639996621387,35718.93784824784
11947-12703,0.5268468840886686,1.3015885705562832e-05,744.9100297854094,3.240048528310834,1.9991525338341773,1.8754051846467006,0.10004854719227445,2.1922839116076096,30.99995965303999,45.753576058690044,-4.882091155004402,1270.5393019842636
11978-12701,0.9139150466663244,0.8954448289258073,651.387553067012,3.3579229248681624,-6.999956789519992,0.10006422998124011,1.163798570685231,1.0792477010125632,61.382373300701616,40.00004034698178,-99.99999999857367,806.1336567495172
12651-12701,0.9999562929851473,1.0322529696794098,2999.9998546083825,29.999965699115812,1.9999466629416025,0.1996879104462983,0.10005060494887932,4.196004304260062,63.7797384499642,53.99995969162331,78.12804630269525,4804.904842937342
8086-12702,0.9896733493901108,1.6697594728868628,2999.9999992268995,29.967236037911768,1.9999465294527217,0.5635291793135948,0.1066712945424757,6.666059526765002e-05,27.198249272957984,44.1121466352919,-93.12987527155144,807.1098730521317
8088-12704,0.8254882350371938,1.2037936276511272,2458.7481372941184,6.304366951715454,-6.999937103931593,0.10003863699390463,0.4977785012786131,4.025872083255449,25.684369363394577,-3.9999999888028746,5.267323888825765,4210.738822863238
8253-12705,0.9999562929851473,0.778385353892741,369.83831310225156,29.999965255629622,-2.262255799523972,999.9999222309008,0.3184347961857622,4.72761562088974,33.649029768128656,68.99995994968575,-0.7373839798582509,458.9530947673667
8711-12701,-0.478399140604365,4.825847689977846,416.8865525063397,5.211168086314634,-6.999999998770823,0.10003417800560609,0.420157575393327,2.7748354451609805,53.98666171300503,50.047459754991635,27.572249284013772,653.2405023390734
9028-12703,-6.664977174813991,1.2371830354145699,2867.8455750336784,29.99995240771859,-1.0465913622132896,810.324392500955,0.7396828197015235,6.171013607046711,55.00585679522351,38.0034957826904,46.82619984124031,894.2200602924487
9037-9102,0.6373295669894817,1.6054244910135314,0.10000010659203792,29.999999978357526,-0.40055135781391554,198.920201243397,0.21688141549357973,1.7839948002475274,33.000042127737196,52.8140619551853,-22.9652641162033,189.35551466446353
9046-12705,0.9999561743284001,0.6993292434497533,489.3807797811263,29.99996525562953,-2.026516939634362,999.9983640130162,0.49031268912994175,2.002013468098943,10.271937347891903,59.999959665664555,22.950343105507116,3423.447209818892
9498-12703,0.9999561743284001,1.8282212891927505,2999.820120204775,29.9929995766682,-6.999949969114265,0.1000009599222868,0.26541819022983226,4.716001159595451,37.032354650656146,48.00004034696001,35.80862959050823,228.54290919942267
